Source,Title,URL,Annotation,,
/FILM,Taika Waititi's Next Goal Wins Is 2023's Latest Box Office Bomb,https://www.slashfilm.com/1451305/taika-waititi-next-goal-wins-box-office-bomb/,6,,
IGN,The Hunger Games: The Ballad of Songbirds and Snakes Debuts Atop the Domestic Weekend Box Office,https://www.ign.com/articles/the-hunger-games-the-ballad-of-songbirds-and-snakes-debuts-atop-the-domestic-weekend-box-office,6,,
IndieWire,‘The Marvels’ Will Become the First MCU Title to Fall Short of $100 Million Domestic,https://www.indiewire.com/news/box-office/the-marvels-first-mcu-title-fall-short-100-million-1234927842/,2,,
The A.V. Club,Where could the Hunger Games go from here?,https://www.avclub.com/where-could-the-hunger-games-franchise-go-from-here-1851010366,5,,
/FILM,The Hunger Games: The Ballad Of Songbirds And Snakes Flutters Into $45 Million+ Box Office Opening,https://www.slashfilm.com/1450380/hunger-games-ballad-songbirds-snakes-box-office-opening-weekend/,2,,
/FILM,"The Hunger Games Tops The Box Office, But Lionsgate Isn't Partying Like It's 2012",https://www.slashfilm.com/1451327/the-hunger-games-the-ballad-of-songbirds-snakes-tops-the-box-office/,5,,
Digital Trends,3 movies leaving Peacock in November you have to watch,https://www.digitaltrends.com/movies/three-movies-leaving-peacock-in-november-2023-you-have-to-watch/,1,,
/FILM,The Marvels Box Office Goes From Bad To Worse With Catastrophic Second Weekend Drop,https://www.slashfilm.com/1450417/marvels-biggest-second-weekend-box-office-drop-mcu/,2,,
The A.V. Club,"Francis Lawrence on The Ballad of Songbirds & Snakes, Olivia Rodrigo, and more",https://www.avclub.com/francis-lawrence-on-the-ballad-of-songbirds-snakes-o-1851032827,4,,
/FILM,The Marvels Just Had The Biggest Second Weekend Drop Ever For A Superhero Movie,https://www.slashfilm.com/1451537/the-marvels-biggest-second-weekend-drop-ever-superhero-movie/,2,,
The A.V. Club,May the weekend box office be ever in The Ballad Of Songbirds And Snakes’ favor,https://www.avclub.com/ballad-of-songbirds-and-snakes-weekend-box-office-1851034814,6,,
Vox,The Ballad of Songbirds & Snakes might be the best Hunger Games movie yet,https://www.vox.com/culture/2023/11/17/23965577/hunger-games-songbirds-snakes-movie-review,6,,
Forbes,"‘The Marvels’ Makes Box Office History, ‘The Hunger Games’ Eyes #1 Spot",https://www.forbes.com/sites/markhughes/2023/11/16/the-marvels-makes-box-office-history-the-hunger-games-eyes-1-spot/,2,,
/FILM,How Real-World History Inspired The Look Of Panem In The Ballad Of Songbirds And Snakes [Exclusive],https://www.slashfilm.com/1449775/hunger-games-ballad-songbirds-snakes-panem-berlin-history/,4,,
/FILM,How The Ballad Of Songbirds And Snakes Makes You Root For The Bad Guy [Exclusive],https://www.slashfilm.com/1450104/hunger-games-ballad-songbirds-snakes-root-for-bad-guy/,5,,
/FILM,The Hunger Games: The Ballad Of Songbirds And Snakes Ending Explained: Snow Always Lands On Top,https://www.slashfilm.com/1447722/hunger-games-ballad-of-songbirds-and-snakes-ending-explained-snow-always-lands-on-top/,5,,
/FILM,What You Need To Remember From The Hunger Games To Watch The Ballad Of Songbirds And Snakes,https://www.slashfilm.com/1448042/the-hunger-games-ballad-of-songbirds-and-snakes-what-you-need-to-remember/,1,,
Business Insider,A career trend to bet on,https://www.businessinsider.com/news-today-november-17-creator-economy-business-social-media-2023-11,0,,
/FILM,How Snow's Actions In The Ballad Of Songbirds And Snakes Directly Create Katniss Everdeen,https://www.slashfilm.com/1449562/snows-actions-the-ballad-of-songbirds-and-snakes-create-katniss-everdeen/,4,,
/FILM,Hunger Games Fans Already Met Tigris Before The Ballad Of Songbirds And Snakes,https://www.slashfilm.com/1438912/the-hunger-games-songbirds-and-snakes-tigris-backstory/,3,,
/FILM,"The Ballad Of Songbirds And Snakes Cast, Ranked By Campiness",https://www.slashfilm.com/1450018/the-ballad-of-songbirds-and-snakes-cast-ranked-campiness/,3,,
Deadline,‘The Hunger Games: The Ballad Of Songbirds & Snakes’ Begins With Thursday Previews Around $6M – Box Office,https://deadline.com/2023/11/box-office-hunger-games-songbirds-and-snakes-1235616095/,2,,
Biztoc.com,"Box Office: ‘Hunger Games’ Prequel Opening to $45M-$50M, ‘The Marvels’ Suffers Historic Drop",https://biztoc.com/x/dbe2b4b0d256259f,2,,
ABC News,"One of Napoleon's signature hats on auction in France could fetch upwards of $650,000",https://abcnews.go.com/International/wireStory/napoleons-signature-bicorne-hats-auction-france-fetch-upwards-104981457,3,,
BBC News,Napoleon Bonaparte's hat to go on sale at Paris auction,https://www.bbc.co.uk/news/world-europe-67465802,3,,
/FILM,Blumhouse's Imaginary Trailer Turns A Teddy Bear Into A Terrifying Nightmare,https://www.slashfilm.com/1448718/blumhouse-imaginary-trailer-teddy-bear-nightmare/,7,,
/FILM,All Of Rachel Zegler's Ballad Of Songbirds And Snakes Singing Was Done Live On Set [Exclusive],https://www.slashfilm.com/1450025/rachel-zegler-the-hunger-games-the-ballad-of-songbirds-and-snakes-singing-live-exclusive/,4,,
Forbes,"Box Office Woes: ‘Hunger Games,’ ‘Trolls’ And ‘The Marvels’ On Pace For Lowest Grosses In Franchise History",https://www.forbes.com/sites/brianbushard/2023/11/17/box-office-woes-hunger-games-trolls-and-the-marvels-on-pace-for-lowest-grosses-in-franchise-history/,6,,
The A.V. Club,Here's everything you need to remember before watching The Ballad Of Songbirds And Snakes,https://www.avclub.com/the-ballad-of-songbirds-and-snakes-hunger-games-guide-1851020437,1,,
/FILM,"Next Goal Wins Feels Like A '90s Throwback, But It Forgot One Crucial Component",https://www.slashfilm.com/1451546/next-goal-wins-90s-throwback-forgot-crucial-component/,6,,
GameSpot,Napoleon Review - Ridley Scott Does It Again,https://www.gamespot.com/reviews/napoleon-review-ridley-scott-does-it-again/1900-6418161/,5,,
IGN,How to Watch the Hunger Games Movies in Chronological Order,https://www.ign.com/articles/the-hunger-games-movies-in-order,1,,
IGN,Why The Hunger Games Matters Now More Than Ever,https://www.ign.com/articles/why-the-hunger-games-matters-now-more-than-ever,5,,
Deadline,‘Songbirds & Snakes’ Director Francis Lawrence On Finding Tom Blyth; Lead Star Chats Coriolanus Snow’s Next Steps & Lucy Gray Baird’s Whereabouts – Crew Call Podcast,https://deadline.com/2023/11/hunger-games-songbirds-and-snakes-tom-blyth-francis-lawrence-interview-1235629994/,3,,
Forbes,‘The Hunger Games’ Filmmakers Discuss The Future Of The Franchise,https://www.forbes.com/sites/jeffconway/2023/11/17/the-hunger-games-filmmakers-discuss-the-future-of-the-franchise/,7,,
Deadline,‘The Hunger Games: The Ballad Of Songbirds & Snakes’ Devours $99M Global Opening; ‘Trolls Band Together’ Tops $100M WW – International Box Office,https://deadline.com/2023/11/hunger-games-songbirds-and-snakes-opening-global-international-box-office-1235627214/,6,,
Screen Rant,Five Nights At Freddy's Rotten Tomatoes Scores Break A Divisive 25-Year Video Game Movie Record,https://screenrant.com/five-nights-at-freddys-rotten-tomatoes-divisive-video-game-movie/,2,,
Screen Rant,Five Nights At Freddy’s Box Office Passes Big Horror Movie Milestone,https://screenrant.com/five-nights-freddys-box-office-milestone-record-horror/,2,,
GameSpot,Black Friday Funko Pops Discounts Bring The Entire Multiverse To Your Desk,https://www.gamespot.com/articles/black-friday-funko-pops-discounts-bring-the-entire-multiverse-to-your-desk/1100-6519255/,8,,
The A.V. Club,"The week in film: Thanksgiving's gory feast, and what's wrong with Marvel",https://www.avclub.com/the-week-in-film-thanksgivings-gory-feast-and-whats-w-1851032497,5,,
GameSpot,"Why Hunger Games Prequel Is A ""Completely Distinct And Fresh"" Direction For The Franchise, Producer Says",https://www.gamespot.com/articles/why-hunger-games-prequel-is-a-completely-distinct-and-fresh-direction-for-the-franchise-producer-says/1100-6519241/,4,,
/FILM,The Marvels' Young Avengers Tease Originally Featured More Characters [Exclusive],https://www.slashfilm.com/1446963/the-marvels-young-avengers-tease-originally-featured-more-characters/,7,,
GameSpot,"Iman Vellani On The Marvels Box Office Struggles: ""That's For Bob Iger""",https://www.gamespot.com/articles/iman-vellani-on-the-marvels-box-office-struggles-thats-for-bob-iger/1100-6519328/,3,,
The A.V. Club,It’s not Iman Vellani’s problem that The Marvels is a bomb,https://www.avclub.com/not-iman-vellani-s-problem-that-the-marvels-is-a-bomb-1851037050,3,,
Screen Rant,Hunger Games Prequel Shoots Past The Marvels For The #1 Spot At The Box Office,https://screenrant.com/hunger-games-ballad-songbirds-snakes-opening-box-office-marvels-beat/,2,,
Bleeding Cool News,Five Nights At Freddy's Star on the Film's Success and Sequel Hopes,https://bleedingcool.com/movies/five-nights-at-freddys-star-on-the-films-success-and-sequel-hopes/,7,,
ComingSoon.net,The Ballad of Songbirds & Snakes: Is Jennifer Lawrence’s Katniss in The Hunger Games Prequel?,https://www.comingsoon.net/guides/news/1406461-hunger-games-ballad-of-songbirds-and-snakes-katniss-everdeen-jennifer-lawrence,7,,
Rogerebert.com,The Hunger Games: The Ballad of Songbirds & Snakes,https://www.rogerebert.com/reviews/the-hunger-games-the-ballad-of-songbirds-and-snakes-movie-review-2023,5,,
Mental Floss,11 Facts About Joséphine de Beauharnais,https://www.mentalfloss.com/posts/josephine-de-beauharnais-napoleon-facts,3,,
Los Angeles Times,"'Hunger Games' prequel tramples 'Trolls' in box office battle royale, scores $44 million",https://www.latimes.com/entertainment-arts/movies/story/2023-11-19/hunger-games-prequel-tramples-trolls-in-box-office-battle-royale-scores-44-million,2,,
Deadline,‘Wish’ To Rise Disney Animation’s Star Over Thanksgiving With $75M Global Opening; ‘Napoleon’ Charges For $46M WW – Box Office Preview,https://deadline.com/2023/11/wish-napoleon-box-office-thanksgiving-projection-1235630318/,2,,
Forbes,‘Five Nights At Freddy’s’ Has Now Outgrossed ‘The Flash’ Globally,https://www.forbes.com/sites/paultassi/2023/11/20/five-nights-at-freddys-has-now-outgrossed-the-flash-globally/,2,,
ComingSoon.net,The Hunger Games Movies Ranked Following Songbirds & Snakes,https://www.comingsoon.net/movies/features/1407210-the-hunger-games-movies-ranked-following-songbirds-snakes,6,,
Deadline,‘The Hunger Games: Ballad of Songbirds & Snakes’ Review: A Tale of Power And Uncertainty In Pre-Katniss Panem,https://deadline.com/2023/11/the-hunger-games-ballad-of-songbirds-amp-snakes-review-a-tale-of-power-1235613182/,5,,
Deadline,‘The Hunger Games’ Star Rachel Zegler Recalls Meeting Jennifer Lawrence Jokingly Wanting To Strangle Her For Photo,https://deadline.com/2023/11/the-hunger-games-rachel-zegler-meeting-jennifer-lawrence-1235618635/,3,,
Ozbargain.com.au,[BRIS] 2 Tix for $8.95! THE HUNGER GAMES: The Ballad of Songbirds and Snakes & More @ Promotix,https://www.ozbargain.com.au/node/813736,0,,
Eonline.com,How Snow Takes Center Stage in the Hunger Games Prequel,https://www.eonline.com/news/1390004/how-snow-takes-center-stage-in-the-hunger-games-the-ballad-of-songbirds-and-snakes,3,,
Just Jared,9 'Hunger Games' Stars Who Had Roles in Marvel Movies,https://www.justjared.com/2023/11/19/9-hunger-games-stars-who-had-roles-in-marvel-movies/,3,,
IGN,How to Watch The Hunger Games Prequel – Release Date and Streaming Status,https://www.ign.com/articles/how-to-watch-the-hunger-games-ballad-of-songbirds-and-snakes,1,,
ComingSoon.net,The Hunger Games: The Ballad of Songbirds & Snakes Ending Explained & Spoilers,https://www.comingsoon.net/guides/news/1406664-the-hunger-games-ballad-of-songbirds-and-snakes-ending-explained-spoilers,5,,
First Showing,Scary First Trailer for Angry Imaginary Friend Horror Film 'Imaginary',https://www.firstshowing.net/2023/scary-first-trailer-for-angry-imaginary-friend-horror-movie-imaginary/,7,,
Gofugyourself.com,“The Hunger Games: The Ballad Of Songbirds & Snakes” Makes It To New York,https://www.gofugyourself.com/the-hunger-games-the-ballad-of-songbirds-snakes-makes-it-to-new-york-11-2023,2,,
/FILM,The Marvels Star Iman Vellani Made An Adorable 'Mortal Enemy' On Set [Exclusive],https://www.slashfilm.com/1447093/the-marvels-star-iman-vellani-adorable-mortal-enemy-exclusive/,3,,
/FILM,The Marvels Star Iman Vellani Says The Box Office Is Disney CEO Bob Iger's Problem,https://www.slashfilm.com/1451806/the-marvels-iman-vellani-box-office-disney-ceo-bob-iger-problem/,3,,
Biztoc.com,‘The Hunger Games’ Is Back. Here’s What You Need to Know,https://biztoc.com/x/9f71da6dde3db4ed,7,,
Biztoc.com,‘Hunger Games: Ballad of Songbirds and Snakes’ Earns $5.75 Million at Thursday Box Office,https://biztoc.com/x/26dcc990cf6001fc,2,,
/FILM,The Marvels Mid-Credits Scene Gave Iman Vellani A 'Heart Attack' [Exclusive],https://www.slashfilm.com/1447117/the-marvels-mid-credits-scene-iman-vellani-heart-attack-exclusive/,3,,
Bleacher Report,"Kenny Omega on MJF's Title Run, Will Ospreay, the Evolution of AEW and More",https://bleacherreport.com/articles/10096981-kenny-omega-on-mjfs-title-run-will-ospreay-the-evolution-of-aew-and-more,0,,
/FILM,Where Does Iman Vellani Think Marvel Can Improve? Start With The Fandom [Exclusive],https://www.slashfilm.com/1447086/iman-vellani-marvel-fans-must-improve/,3,,
Deadline,‘Hunger Games: Ballad Of Songbirds & Snakes’: Spotify A Key Partner In Country Music Infused Prequel,https://deadline.com/2023/11/hunger-games-songbirds-and-snakes-spotify-lionsgate-1235616087/,0,,
ComingSoon.net,Box Office Results: Hunger Games Prequel Rises to the Top as Marvels Sinks,https://www.comingsoon.net/movies/news/1407231-box-office-results-hunger-games-prequel-rises-to-the-top-as-marvels-sinks,2,,
/FILM,Can Apple's Napoleon Bring Ridley Scott And Joaquin Phoenix Box Office Glory?,https://www.slashfilm.com/1449948/can-napoleon-bring-ridley-scott-and-joaquin-phoenix-box-office-glory/,2,,
Biztoc.com,‘The Hunger Games: The Ballad of Songbirds and Snakes’ Review: Prequel Without a Purpose,https://biztoc.com/x/4cad6e889b2acf0e,5,,
IndieWire,Hunter Schafer Was ‘Mind-Blown’ Filming David Lowery’s ‘Mother Mary’,https://www.indiewire.com/news/general-news/hunter-schafer-teases-david-lowery-mother-mary-mind-blown-1234927045/,3,,
IndieWire,Ridley Scott Points Out He’s Made Four Films Since Martin Scorsese Started ‘Killers of the Flower Moon’,https://www.indiewire.com/news/general-news/ridley-scott-made-four-films-scorsese-killers-of-the-flower-moon-1234928029/,3,,
Bleeding Cool News,Imaginary: Chanucy Is 2024's New Horror Icon From New Blumhouse Film,https://bleedingcool.com/movies/lionsgate-blumhouse-imaginary-chauncy-trailer-tomorrow/,1,,
ComingSoon.net,Napoleon Box Office Prediction: Will It Flop or Succeed?,https://www.comingsoon.net/guides/news/1408312-napoleon-box-office-prediction-flop-succeed-apple-tv,2,,
[Removed],[Removed],https://removed.com,0,,
The A.V. Club,Dakota Johnson suits up as clairvoyant Madame Web in the movie's first trailer,https://www.avclub.com/dakota-johnson-suits-up-as-madame-webb-in-first-trailer-1851023751,7,,
IndieWire,Iman Vellani Shrugs Off ‘The Marvels’ Box Office Woes: ‘That’s for Bob Iger’,https://www.indiewire.com/news/general-news/iman-vellani-the-marvels-box-office-bob-iger-problem-1234927944/,2,,
IndieWire,‘Napoleon’ Review: Ridley Scott and Joaquin Phoenix Deliver a Film That Works Better as a Comedy Than a Historical Epic,https://www.indiewire.com/criticism/movies/napoleon-review-ridley-scott-joaquin-phoenix-1234926076/,5,,
The A.V. Club,Ridley Scott on Napoleon complaints from French critics: “the French don’t even like themselves”,https://www.avclub.com/ridley-scott-napoleon-french-critics-1851034530,5,,
Vanity Fair,Inside the Dystopian Appalachia Music of the ‘Hunger Games’ Prequel,https://www.vanityfair.com/hollywood/2023/11/inside-the-dystopian-appalachia-music-of-the-hunger-games-prequel,4,,
ComingSoon.net,Ballad of Songbirds & Snakes: Do I Need To Watch The Hunger Games Movies Before the Prequel?,https://www.comingsoon.net/guides/news/1406238-ballad-of-songbirds-and-snakes-watch-hunger-games-movies-before-understand,1,,
Deadline,‘Hunger Games: Ballad Of Songbirds & Snakes’ Looks To Sing $100M+ Worldwide Opening – Preview,https://deadline.com/2023/11/hunger-games-ballad-of-songbirds-and-snakes-box-office-opening-1235612652/,1,,
Forbes,Beyoncé's Concert Film Is Heading For An Impressive Box Office Debut,https://www.forbes.com/sites/hughmcintyre/2023/11/17/beyoncs-concert-film-is-heading-for-an-impressive-box-office-debut/,2,,
/FILM,Every Hunger Games Movie Ranked,https://www.slashfilm.com/1447737/every-hunger-games-movie-ranked/,5,,
Vulture,The Hunger Games Prequel May Sing to $50 Mil at Box Office,http://www.vulture.com/article/the-hunger-games-the-ballad-of-songbirds-and-snakes-box-office.html,2,,
IndieWire,Ridley Scott Isn’t Worried About ‘Napoleon’ Critics Because ‘the French Don’t Even Like Themselves’,https://www.indiewire.com/news/general-news/ridley-scott-napoleon-critics-the-french-dont-like-themselves-1234927923/,5,,
Al Jazeera English,Napoleon hat fetches record $2.1m at Paris auction,https://www.aljazeera.com/news/2023/11/19/napoleon-hat-fetches-record-2-1m-at-paris-auction,2,,
Vanity Fair,"Teen Dystopian Movies Ranked, From ‘The Hunger Games’ to ‘Divergent’",https://www.vanityfair.com/hollywood/2016/03/young-adult-dystopia-movies-ranking,5,,
Forbes,"The Ballad Of Songbirds And Snakes: Lowest ‘Hunter Games’ Critic Score, Highest Audience Score",https://www.forbes.com/sites/paultassi/2023/11/18/the-ballad-of-songbirds-and-snakes-lowest-hunter-games-critic-score-highest-audience-score/,2,,
Forbes,New ‘Hunger Games’ Prequel Faces Franchise’s Worst Average Reviews—Ahead Of Expected $50 Million Opening,https://www.forbes.com/sites/conormurray/2023/11/16/new-hunger-games-prequel-faces-franchises-worst-average-reviews-ahead-of-expected-50-million-opening/,2,,
/FILM,The Ballad Of Songbirds And Snakes Director Will Make Another Hunger Games Under One Condition,https://www.slashfilm.com/1449952/the-ballad-of-songbirds-and-snakes-director-make-another-hunger-games-under-one-condition/,4,,
The A.V. Club,Napoleon conquers Wish but gets exiled by the Hunger Games prequel,https://www.avclub.com/ballad-songbirds-snakes-napoleon-wish-box-office-1851048185,6,,
/FILM,One Of Five Nights At Freddy's Animatronics Caught Fire While Filming,https://www.slashfilm.com/1440863/five-nights-at-freddys-movie-animatronic-caught-fire/,4,,
/FILM,Cool Stuff: Five Nights At Freddy's Brings The Animatronic Terror To 4K Blu-Ray In December,https://www.slashfilm.com/1452217/five-nights-at-freddys-4k-blu-ray-in-december/,1,,
/FILM,How Donnie Darko And Martin Scorsese Influenced Five Nights At Freddy's,https://www.slashfilm.com/1448819/donnie-darko-martin-scorsese-five-nights-at-freddys-success/,5,,
/FILM,Five Nights At Freddy's Reignited A Dying Part Of Matthew Lillard's Career,https://www.slashfilm.com/1451807/five-nights-at-freddys-reignite-matthew-lillard-franchise-career/,3,,
Business Insider,Napoleon's long and costly invasion of Russia was one of the deadliest military operations in history,https://www.businessinsider.com/napoleon-invasion-russia-moscow-1812-2023-11,5,,
/FILM,Ridley Scott's Napoleon Rides To A $33 Million Debut At The Thanksgiving Box Office,https://www.slashfilm.com/1455013/ridley-scott-napoleon-thanksgiving-box-office/,2,,
IndieWire,"In the ‘Hunger Games’ of Box Office, ‘Napoleon’ and ‘Wish’ Fall Short of #1 on a Holiday Weekend",https://www.indiewire.com/news/box-office/box-office-hunger-games-napoleon-wish-1234929402/,2,,
Time,Why We’re Still So Obsessed With Napoleon,https://time.com/6337581/napoleon-obsession-essay/,5,,
Polygon,Napoleon is the anti-Great Man biopic,https://www.polygon.com/reviews/23964477/napoleon-movie-review-ridley-scott-apple-tv-plus,5,,
/FILM,How To Watch All Of The Hunger Games Movies At Home,https://www.slashfilm.com/1451864/how-to-watch-the-hunger-games/,1,,
Time,How Ridley Scott’s Napoleon Stacks Up Against the French Emperor’s Real Story,https://time.com/6338563/napoleon-movie-true-story/,5,,
Time,"Napoleon Is a Big, Messy Pageant, With Joaquin Phoenix as Its Dad-Humor Emperor",https://time.com/6338326/napoleon-movie-review/,5,,
The Atlantic,An Enjoyable Extravaganza About … Napoleon?,https://www.theatlantic.com/culture/archive/2023/11/napoleon-movie-review/676082/?utm_source=feed,3,,
The A.V. Club,"The week in film: Ridley Scott's movies ranked, Best Actress contenders revealed",https://www.avclub.com/the-week-in-film-ridley-scotts-movies-ranked-best-act-1851046379,5,,
TMZ,"Disney's Latest Movie, 'Wish,' Flops Over Thanksgiving Weekend",https://www.tmz.com/2023/11/26/disney-new-animated-movie-wish-flop-bomb-thanksgiving-box-office/,1,,
The A.V. Club,Let us all be thankful for Songbirds And Snakes at the Thanksgiving box office,https://www.avclub.com/let-us-all-be-thankful-for-songbirds-and-snakes-at-the-1851047413,2,,
Polygon,Hunger Games’ director says Tom Blyth ‘caught me off guard’ as Coriolanus Snow,https://www.polygon.com/23971450/hunger-games-the-ballad-of-songbirds-and-snakes-casting-rachel-zegler-tom-blyth,4,,
Historytoday.com,Napoleon: Two Centuries of Life After Death,https://www.historytoday.com/archive/feature/napoleon-two-centuries-life-after-death,5,,
Screen Rant,2023's Box Office Makes Josh Hutcherson The Big Winner Of The Hunger Games Franchise,https://screenrant.com/fnaf-box-office-josh-hutcherson-beat-hunger-games-jennifer-lawrence/,2,,
IGN,The Hunger Games Prequel Withstands Wish and Napoleon to Win 2023's Thanksgiving Weekend Box Office,https://www.ign.com/articles/the-hunger-games-prequel-withstands-wish-and-napoleon-to-win-2023s-thanksgiving-weekend-box-office,2,,
Windows Central,"Peacock is just $1.99 a month for a full year right now — If I wasn't already using this streaming service every day, I'd jump all over this amazing deal",https://www.windowscentral.com/software-apps/streaming-video/peacock-is-just-dollar199-a-month-for-a-full-year-right-now-if-i-wasnt-already-using-this-streaming-service-every-day-id-jump-all-over-this-amazing-deal,5,,
Digital Trends,Is Disney’s Wish streaming?,https://www.digitaltrends.com/movies/is-disney-movie-wish-streaming/,2,,
/FILM,The Hunger Games Emerges As The Surprise Victor Of 2023's Thanksgiving Box Office,https://www.slashfilm.com/1454981/hunger-games-ballad-songbirds-snakes-thanksgiving-box-office/,5,,
/FILM,The Book You Should Read If You Love – Or Hate – Ridley Scott's Napoleon,https://www.slashfilm.com/1453102/book-you-should-read-if-you-love-or-hate-ridley-scotts-napoleon/,1,,
IndieWire,"Without Sets, ‘The Hunger Games’ Prequel Grabbed the Chance for a Fresh Look",https://www.indiewire.com/features/craft/songbirds-and-snakes-hunger-games-prequel-francis-lawrence-1234926411/,2,,
AppleInsider,"'Napoleon' is a hit with the box office, but not so much with critics",https://appleinsider.com/articles/23/11/22/napoleon-is-a-hit-with-the-box-office-but-not-so-much-with-critics,5,,
/FILM,The Ballad Of Songbirds & Snakes Unlocks The Secret Meaning Of 'The Hanging Tree',https://www.slashfilm.com/1453307/the-ballad-of-songbirds-snakes-secret-meaning-hanging-tree/,5,,
Forbes,‘The Hunger Games’ Prequel Is Another Failed Franchise Relaunch In 2023,https://www.forbes.com/sites/markhughes/2023/11/22/the-hunger-games-prequel-is-another-failed-franchise-relaunch-in-2023/,6,,
International Business Times,'Hunger Games' Still Tops In N.America After 'Napoleon' Invades,https://www.ibtimes.com/hunger-games-still-tops-namerica-after-napoleon-invades-3719429,6,,
ComingSoon.net,Box Office Results: Hunger Games Snakes by Napoleon and Wish,https://www.comingsoon.net/movies/news/1415420-box-office-results-hunger-games-snakes-by-napoleon-and-wish,2,,
Bleeding Cool News,"Five Nights At Freddy's Hits Blu-ray December 12th, Digital Next Week",https://bleedingcool.com/movies/five-nights-at-freddys-digital-next-week-disc-december-12/,1,,
/FILM,Will There Be A Sequel To The Blackening? Sounds Like Another Killer's On The Loose,https://www.slashfilm.com/1452186/will-there-be-a-sequel-to-the-blackening/,5,,
Windows Central,The best Cyber Monday TV streaming deals make it cheaper to watch your favorite shows and movies 2023,https://www.windowscentral.com/software-apps/best-cyber-monday-tv-streaming-deals-roundup,1,,
Android Central,Heads up! You can now score a pair of Pixel Buds Pro for just $119.99 with this Amazon Black Friday deal,https://www.androidcentral.com/accessories/earbuds/heads-up-you-can-now-score-a-pair-of-pixel-buds-pro-for-just-dollar11999-with-this-amazon-black-friday-deal,8,,
Biztoc.com,‘Hunger Games’ Leads Slow Thanksgiving Box Office With $40 Million 5-Day Total,https://biztoc.com/x/fca95cbb217184fe,2,,
Los Angeles Times,"'Hunger Games' prequel tops Thanksgiving box office, 'Napoleon,' 'Wish' battle for second",https://www.latimes.com/entertainment-arts/movies/story/2023-11-26/hunger-games-prequel-first-thanksgiving-box-office-napoleon-wish,2,,
The A.V. Club,"Every Ridley Scott movie ranked, including Napoleon",https://www.avclub.com/every-ridley-scott-movie-ranked-including-napoleon-1851029272,6,,
BGR,The Marvels flopping is more proof that the MCU is on life support,https://bgr.com/entertainment/the-marvels-flopping-is-more-proof-that-the-mcu-is-on-life-support/,5,,
Space.com,Save 20% on Lego's Hoopty spaceship from The Marvels this Black Friday,https://www.space.com/lego-the-marvels-hoopty-spaceship-black-friday-2023,8,,
Daily Beast,The Hunger Games’ Greatest Legacy: Its Soundtrack,https://www.thedailybeast.com/obsessed/the-hunger-games-franchises-greatest-legacy-is-its-soundtrack,4,,
The A.V. Club,The 20 best on-screen Napoleons,https://www.avclub.com/best-napoleon-actors-film-tv-1851042411,5,,
The A.V. Club,Napoleon review: Ridley Scott delivers a dynamite biopic,https://www.avclub.com/napoleon-movie-review-ridley-scott-joaquin-phoenix-1851025868,5,,
The Atlantic,"The Joys of Carole Lombard, Zadie Smith, and High-School Movies",https://www.theatlantic.com/newsletters/archive/2023/11/the-joys-of-carole-lombard-zadie-smith-and-high-school-movies/676108/?utm_source=feed,1,,
/FILM,Napoleon Ending Explained: The French Mistake,https://www.slashfilm.com/1452810/napoleon-ending-explained/,5,,
HYPEBEAST,Ridley Scott's 'Napoleon' Looking to Open With $70 Million USD,https://hypebeast.com/2023/11/ridley-scott-joaquin-phoenix-napoleon-weekend-box-office-projections,2,,
[Removed],[Removed],https://removed.com,0,,
The A.V. Club,"Bill & Ted's Napoleon reflects on ice cream, water slides, and learning French",https://www.avclub.com/bill-teds-napoleon-terry-camilleri-interview-1851034933,0,,
ComingSoon.net,The Hunger Games: The Ballad of Songbirds & Snakes Review: A Jaw-Dropping Prequel,https://www.comingsoon.net/movies/reviews/1410536-the-hunger-games-the-ballad-of-songbirds-snakes-review-a-jaw-dropping-prequel,5,,
CBC News,"Finding room for carry-on baggage has become 'the Hunger Games' of air travel, analyst says",https://www.cbc.ca/radio/costofliving/carry-on-baggage-carried-away-1.7035013,0,,
/FILM,Why Director Ridley Scott Didn't Rely On Books To Research Napoleon's Story,https://www.slashfilm.com/1451846/ridley-scott-no-books-napoleon/,5,,
/FILM,Did Josephine Actually Love Napoleon? Ridley Scott Has Thoughts,https://www.slashfilm.com/1447928/did-josephine-love-napoleon-ridley-scott-has-thoughts/,4,,
/FILM,Napoleon Director Ridley Scott Explains That Strange Egypt Scene,https://www.slashfilm.com/1447758/napoleon-director-ridley-scott-explains-egypt-scene/,4,,
GQ Magazine,‘Hunger Games’ Antihero Tom Blyth on Entering His ‘Hubba Hubba’ Moment,https://www.gq.com/story/tom-blyth-hunger-games-interview,5,,
Screen Rant,"Thanksgiving Box Office: Hunger Games Upsets Disney’s Wish To Keep Top Spot, Projections Show",https://screenrant.com/hunger-games-ballad-songbirds-snakes-wish-movie-thanksgiving-box-office/,2,,
/FILM,"One Of The Most Striking Moments In Napoleon Kind Of Happened, But Not Really",https://www.slashfilm.com/1452618/one-of-the-most-striking-moments-in-napoleon-kind-of-happened/,5,,
Screen Rant,"The Marvels Box Office Plummets, Breaking Another Unfortunate MCU Record",https://screenrant.com/the-marvels-box-office-week-3-rank-mcu-record/,2,,
IndieWire,Ridley Scott’s First Napoleonic Epic Came Out 46 Years Ago — and Cost Under a Million Dollars,https://www.indiewire.com/features/commentary/napoleon-ridley-scott-the-duellists-1234928256/,5,,
